Beacon,Potencias
Be11,-77,-77,-77,-78,-80,-80,-90,-78,-80,-94,-90,-92,-93,-79,-76,-89,-82,-76,-75,-77,-74,-74,-75,-74,-76,-79,-79,-73,-74,-75,-88,-77,-77,-76,-90,-88,-83,-82,-74,-82,-84,-82,-77,-77,-76,-74,-74,-75,-71,-74,-72,-73,-75,-76,-70,-87,-74,-72,-83,-86,-76,-79,-83,-87,-83,-83,-79,-84,-84,-84,-76,-74,-72,-78,-78,-78,-72,-71,-72,-73,-74,-73,-76,-74,-76,-75,-75,-74,-79,-77,-82,-78,-77,-74,-75,-78,-83,-90,-82,-84,-84,-84,-76,-76,-75,-74,-75,-77,-77,-76,-76,-76,-81,-76,-76,-76,-76,-74,-74,-74,-75,-76,-75,-77,-75,-68,-72,-70,-71,-73,-73,-80,-79,-71,-71,-73,-72,-70,-80,-90,-81,-70,-70,-76,-86,-72,-76,-74,-70,-79,-79,-78,-72,-73,-73,-73,-73,-90,-72,-72,-74,-74,-74,-74,-73,-73,-75,-88,-75,-73,-73,-72,-72,-82,-82,-84,-85,-72,-72,-73,-73,-73,-85,-87,-87,-86,-84,-74,-74,-73,-73,-80,-81,-73,-74,-82,-85,-76,-77,-77,-74,-74,-74,-74,-90,-90,-91,-95,-100,-100,-94,-74,-73,-74,-72,-75,-75,-73,-74,-71,-73,-74,-71,-87,-86,-86,-86,-73,-73,-70,-70,-70,-83,-82,-82,-82,-71,-71,-70,-70,-71,-92,-97,-99,-91,-75,-77,-81,-75,-77,-73,-80,-80,-80,-81,-85,-86,-79,-79,-79,-82,-78,-79,-74,-80,-79,-78,-78,-79,-79,-79,-76,-72,-72,-78,-77,-77,-75,-69,-76,-74,-73,-76,-73,-70,-68,-67,-71,-76,-89,-73,-75,-76,-73,-87,-82,-83,-83,-76,-68,-73,-68,-68,-68,-72,-73,-74,-76,-76,-76,-76
Medidas obtenidas:
Be11
	 Media: -77.57234726688102
	 Desv. Est.: 6.148202513742076
