Beacon
Posx, Posy, RSSI
Be07Be08Be09Be10Be11, 1,1,-96,-92,-89,-96,-85,-89,-87,-89,-81,-82,-84,-86,-94,-94,-87,-90,-91,-98,-92,-94,-96,-86,-97,-90,-87,-87,-93,-93,-98,-96,-97,-87,-94,-92,-95,-93,-92,-89,-90,-85,-95,-95,-96,-93,-92,-92,-87,-90,-99,-94,-92,-92,-95,-94,-92,-97,-99,-95,-90,-93,-95,-93,-99,-94,-92,-92,-95,-95,-97,-95,-95,-98,-96,-94,-95,-97,-97,-96,-97,-92,-93,-90,-91,-95,-94,-90,-88,-90,-92,-92,-90,-92,-88,-87,-88,-92,-100,-94,-90,-91
Be07Be08Be09Be10Be11, 1,1,-87,-81,-82,-84,-84,-92,-87,-79,-78,-101,-92,-90,-91,-93,-88,-93,-88,-90,-89,-91,-94,-90,-86,-88,-93,-87,-94,-88,-93,-88,-94,-89,-92,-91,-94,-88,-97,-89,-92,-91,-94,-85,-83,-84,-85,-91,-95,-93,-89,-92,-95,-93,-95,-89,-90,-98,-87,-90,-94,-90,-98,-91,-92,-93,-90,-94,-94,-98,-90,-88,-95,-93,-94,-94,-96,-96,-94,-91,-97,-98,-93,-96,-95,-95,-97,-91,-92,-94,-91,-89,-93,-90,-94,-91,-92,-95,-91,-88,-88,-90
Be07Be08Be09Be10Be11, 1,1,-83,-88,-85,-90,-92,-92,-87,-92,-96,-92,-91,-93,-92,-90,-87,-93,-88,-93,-87,-88,-86,-87,-84,-84,-86,-85,-86,-90,-87,-90,-86,-84,-86,-91,-98,-97,-90,-82,-85,-96,-92,-96,-88,-87,-86,-87,-90,-94,-98,-97,-94,-92,-94,-92,-95,-91,-94,-95,-94,-91,-98,-95,-90,-93,-94,-91,-86,-87,-91,-88,-94,-98,-98,-96,-96,-96,-96,-93,-100,-98,-98,-97,-96,-95,-96,-98,-97,-97,-99,-97,-97,-100,-96,-97,-97,-97,-98,-97,-94,-91,-91,-92,-91,-92,-96,-92,-100,-86,-92,-92,-99,-95,-90,-92,-93,-92,-89,-91,-89,-95,-92,-90,-90,-90,-86,-85,-89,-90,-90,-87
Be07Be08Be09Be10Be11, 1,1,-81,-83,-81,-82,-89,-86,-87,-86,-84,-86,-94,-88,-88,-86,-84,-88,-89,-86,-88,-90,-91,-91,-97,-102,-93,-99,-94,-92,-91,-89,-96,-92,-95,-93,-93,-97,-98,-98,-99,-94,-92,-86,-91,-90,-92,-101,-99,-99,-95,-100,-98,-98,-101,-99,-98,-98,-93,-89,-93,-97,-97,-90,-92,-92,-91,-90,-96,-95,-99,-89,-90,-91,-95,-93,-97
Be07Be08Be09Be10Be11, 1,2,-91,-86,-99,-100,-97,-99,-94,-95,-87,-86,-86,-86,-94,-86,-86,-86,-98,-96,-102,-98,-91,-90,-87,-92,-88,-96,-98,-95,-101,-92,-92,-88,-93,-87,-90,-90,-93,-92,-91,-91,-97,-96,-99,-88,-92,-94,-91,-93,-93,-99,-99,-98,-99,-97,-85,-86,-90,-93,-92,-91,-93,-99,-96,-91,-90,-98,-89,-86,-89,-97,-93,-94,-92,-93,-92,-94,-94,-100,-100,-91,-92,-100,-93,-90,-94,-93,-93,-93,-94,-97,-97,-95,-86,-88,-83,-87,-84,-86,-88,-87,-90,-93,-85,-89,-93,-96,-96,-86,-89,-96,-91,-93,-89,-92,-99
Be07Be08Be09Be10Be11, 1,2,-90,-88,-90,-100,-92,-93,-90,-91,-97,-95,-94,-91,-83,-82,-98,-97,-94,-93,-89,-100,-90,-94,-91,-89,-99,-90,-88,-86,-89,-89,-92,-88,-85,-88,-86,-88,-89,-92,-92,-95,-94,-99,-95,-90,-90,-90,-96,-95,-89,-98,-99,-94,-92,-88,-90,-98,-92,-97,-97,-97,-96,-99,-94,-91,-89,-89,-90,-94,-92,-92,-101,-98,-94,-96,-98,-99,-91,-93,-97,-95,-94,-97,-91,-89,-91,-90,-95,-93,-90,-93,-86,-88,-82,-84,-84
Be07Be08Be09Be10Be11, 1,2,-98,-95,-94,-88,-93,-92,-93,-94,-94,-93,-85,-88,-87,-90,-89,-91,-89,-92,-94,-89,-91,-88,-91,-92,-94,-86,-92,-92,-93,-94,-93,-94,-96,-95,-89,-92,-92,-94,-95,-98,-94,-94,-92,-96,-93,-88,-95,-87,-92,-93,-94,-100,-90,-98,-98,-99,-98,-96,-102,-99,-95,-96,-95,-98,-92,-89,-90,-102,-94,-88,-88,-95,-93,-85,-88,-90,-85,-89,-92,-89
Be07Be08Be09Be10Be11, 1,2,-98,-95,-98,-90,-99,-83,-82,-82,-81,-80,-81,-83,-85,-87,-92,-90,-82,-81,-91,-86,-85,-85,-89,-95,-96,-89,-90,-88,-89,-93,-91,-88,-95,-91,-87,-89,-92,-91,-86,-90,-96,-88,-97,-87,-88,-93,-90,-97,-93,-83,-85,-84,-84,-86,-95,-92,-94,-92,-95,-93,-97,-96,-95,-93,-90,-91,-95,-98,-95,-99,-99,-95,-98,-102,-98,-95,-97,-95,-101,-98,-101,-97,-97,-96,-93,-91,-93,-98,-89,-96,-92,-92,-95,-92,-97,-97,-93,-92,-86,-88,-101,-94,-89,-96,-90,-93,-92,-92,-88,-94
Be07Be08Be09Be10Be11, 1,2,-97,-101,-95,-95,-90,-92,-94,-88,-99,-91,-88,-93,-92,-88,-91,-88,-84,-92,-95,-85,-89,-94,-95,-96,-91,-88,-96,-97,-95,-93,-89,-94,-94,-97,-106,-96,-92,-94,-97,-101,-93,-92,-93,-96,-95,-94,-95,-97,-92,-94,-90,-83,-92,-92,-91,-88,-94,-94,-86,-93,-89,-93,-90,-97,-98,-101,-98,-103,-96,-97,-98,-94,-93,-92,-92,-95,-97,-98,-94,-96,-92,-95,-91,-95,-95,-89,-94,-92,-89,-91,-91,-84,-102,-94,-89,-85,-88,-93,-89,-88,-87,-93,-93,-93,-86
Be07Be08Be09Be10Be11, 1,3,-94,-94,-91,-88,-90,-88,-90,-87,-87,-86,-86,-89,-102,-89,-88,-88,-89,-91,-102,-94,-88,-85,-86,-87,-88,-89,-92,-88,-90,-90,-94,-88,-90,-89,-90,-97,-94,-96,-96,-96,-94,-93,-91,-93,-90,-92,-93,-90,-86,-89,-94,-89,-94,-93,-96,-91,-92,-91,-90,-94,-97,-99,-97,-95,-92,-93,-96,-95,-94,-98,-97,-93,-90,-93,-91,-89,-88,-87,-87,-90,-92,-100,-97,-98,-94,-92,-94,-96,-96,-93,-96,-96,-97,-98,-94,-94,-93,-93,-95,-98,-91,-95,-92,-92,-93,-97,-99,-100,-84,-81,-83,-88,-85,-84,-87,-89,-92,-92,-92,-92,-92,-91,-83,-81,-91,-91,-81,-85,-94,-85,-87,-87,-80,-91,-90
