Beacon
Posx, Posy, RSSI
Be07Be08Be09Be10Be11, 1,1,-89,-88,-86,-98,-86,-83,-85,-89,-85,-83,-93,-93,-93,-95,-93,-92,-89,-92,-96,-82,-83,-86,-88,-87,-100,-87,-88,-84,-88,-86,-86,-85,-87,-81,-92,-94,-87,-86,-89,-90,-93,-87,-93,-87,-87,-88,-87,-92,-86,-89,-86,-87,-93,-89,-94,-92,-98,-85,-85,-85,-88,-86,-85,-86,-85,-85,-91,-92,-95,-93,-92,-93,-94,-95,-99,-98,-98,-98,-95,-97,-101,-98,-97,-100,-95,-91,-92,-97,-97,-94,-99,-97,-100,-97,-99,-93,-89,-94,-92,-90,-92,-92,-94,-90,-97,-95,-95,-89,-93,-90,-92,-95,-93,-86,-91,-89,-92,-99,-90,-89
Be07Be08Be09Be10Be11, 1,1,-85,-80,-78,-79,-81,-84,-85,-87,-91,-89,-87,-86,-93,-97,-94,-92,-91,-90,-94,-91,-96,-92,-85,-92,-91,-87,-88,-89,-89,-87,-85,-86,-91,-97,-96,-94,-83,-82,-84,-84,-86,-91,-93,-88,-98,-95,-89,-95,-87,-88,-90,-87,-82,-82,-84,-86,-94,-93,-94,-97,-94,-94,-93,-88,-87,-89,-91,-92,-94,-91,-92,-90,-98,-97,-96,-93,-92,-92,-89,-90,-100,-96,-98,-97,-92,-93,-94,-94,-88,-98,-97,-98,-96,-98,-95,-95,-93,-95,-90,-91,-93,-96,-91,-90,-86,-85,-96,-91,-98,-100,-92,-94,-86,-91,-89,-87,-92,-96,-87,-89
Be07Be08Be09Be10Be11, 1,1,-92,-87,-85,-86,-84,-90,-93,-90,-88,-90,-91,-92,-86,-82,-92,-95,-97,-89,-86,-88,-88,-91,-93,-92,-89,-99,-87,-89,-96,-93,-86,-87,-92,-94,-88,-81,-88,-90,-90,-100,-88,-91,-88,-89,-91,-94,-93,-89,-88,-93,-94,-90,-89,-98,-100,-96,-98,-100,-97,-88,-92,-92,-91,-95,-90,-91,-91,-93,-88,-91,-88,-91,-90,-91,-89,-93,-102,-100,-99,-100,-92,-96,-98,-95,-94,-97,-94,-97,-98,-95,-92,-92,-95,-96,-98,-95,-95,-98,-95,-99,-96,-91,-99,-94,-93,-88,-87,-89,-95,-95,-97,-98,-95,-91,-99,-89,-97,-97,-97,-97,-99,-92,-92,-96,-95
Be07Be08Be09Be10Be11, 1,1,-89,-89,-100,-88,-86,-94,-91,-88,-85,-90,-85,-93,-84,-90,-90,-93,-92,-90,-100,-95,-92,-84,-89,-102,-95,-94,-90,-88,-87,-85,-91,-94,-93,-91,-91,-89,-88,-88,-90,-94,-86,-87,-86,-86,-83,-90,-88,-90,-90,-100,-93,-90,-88,-91,-96,-95,-89,-89,-93,-94,-90,-90,-94,-94,-92,-92,-97,-98,-93,-94,-93,-96,-94,-94,-95,-96,-97,-95,-98,-98,-93,-96,-98,-97,-92,-99,-101,-92,-95,-94,-94,-97,-95,-93,-91,-94,-93,-89,-93,-97,-93,-89,-99,-92,-92,-95,-91,-96,-92,-92,-90,-87,-91,-95,-94
Be07Be08Be09Be10Be11, 1,2,-96,-93,-92,-88,-93,-93,-89,-90,-90,-87,-86,-92,-100,-95,-91,-91,-94,-93,-93,-91,-93,-86,-87,-90,-94,-94,-95,-90,-89,-88,-94,-98,-84,-89,-92,-92,-91,-94,-94,-99,-91,-93,-87,-86,-88,-90,-89,-95,-97,-96,-93,-94,-93,-95,-94,-95,-94,-89,-87,-87,-84,-85,-92,-94,-92,-95,-95,-95,-92,-91,-92,-96,-92,-88,-92,-96,-88,-87,-91,-92,-96,-94,-92,-91,-97,-91,-93,-93,-91,-90,-90,-90,-90,-86,-93,-92,-91,-97,-97,-98,-98,-86,-86,-95,-100,-97,-97,-92,-92,-92,-92,-102,-96,-95,-89,-90,-94,-99,-96,-93,-95,-96,-100,-95,-103,-101,-98,-97,-91,-91,-93,-95,-94,-90,-90,-85,-91,-92,-90,-92,-92,-91,-91,-91,-89,-88,-86,-85,-97,-97,-95,-96,-85,-87,-94,-93,-91,-85,-90,-91
Be07Be08Be09Be10Be11, 1,2,-95,-90,-91,-94,-88,-88,-90,-94,-95,-93,-97,-93,-91,-92,-92,-92,-92,-97,-96,-95,-93,-92,-95,-87,-84,-91,-96,-93,-101,-90,-91,-92,-96,-91,-98,-87,-94,-90,-88,-89,-92,-97,-94,-94,-87,-88,-87,-90,-89,-92,-93,-91,-96,-92,-88,-94,-89,-91,-94,-90,-91,-91,-95,-92,-95,-95,-89,-89,-90,-89,-92,-92,-93,-92,-91,-94,-92,-91,-92,-94,-96,-95,-90,-88,-91,-96,-95,-92,-93,-89,-102,-95,-98,-98,-101,-102,-98,-96,-99,-97,-93,-92,-93,-91,-98,-99,-93,-93,-94,-99,-104,-97,-95,-93,-100,-100,-102,-99,-97,-95,-94,-90,-93,-94,-91,-95,-88,-100,-93,-90,-87,-90,-88,-94,-94,-95,-94,-96,-93,-96,-90,-90,-96,-96,-95,-86,-93,-91,-91,-91
Be07Be08Be09Be10Be11, 1,2,-89,-90,-95,-100,-97,-94,-97,-92,-92,-94,-97,-95,-92,-94,-90,-98,-93,-96,-88,-97,-93,-89,-93,-97,-94,-87,-91,-88,-90,-91,-89,-94,-98,-96,-93,-90,-92,-94,-96,-87,-94,-87,-90,-90,-94,-88,-87,-88,-88,-90,-91,-91,-93,-92,-93,-97,-94,-90,-90,-89,-88,-86,-85,-85,-91,-90,-94,-87,-101,-92,-92,-93,-93,-91,-94,-93,-88,-95,-96,-99,-94,-99,-95,-88,-91,-89,-94,-99,-98,-88,-93,-94,-100,-93,-96,-98,-95,-93,-93,-99,-92,-100,-97,-92,-96,-94,-89,-90,-93,-92,-96,-92,-90,-93,-91,-92,-95,-97,-94,-95,-89,-96,-85,-93,-94,-90,-87,-85,-87,-90
Be07Be08Be09Be10Be11, 1,2,-94,-87,-82,-93,-95,-93,-97,-96,-91,-87,-96,-92,-91,-88,-89,-93,-88,-94,-92,-95,-91,-95,-102,-97,-96,-91,-99,-93,-94,-92,-101,-99,-88,-90,-91,-90,-94,-92,-89,-86,-87,-95,-95,-93,-90,-92,-91,-91,-95,-100,-98,-92,-97,-89,-92,-95,-90,-94,-94,-94,-92,-90,-93,-95,-99,-98,-94,-95,-91,-88,-90,-89,-98,-97,-98,-100,-98,-100,-98,-97,-98,-97,-96,-102,-96,-98,-95,-101,-96,-98,-99,-97,-100,-97,-97,-98,-98,-92,-87,-93,-91,-89,-89,-88,-90,-94,-94,-93,-91,-96,-96,-93,-98,-84,-90,-95,-94,-94,-96,-87
Be07Be08Be09Be10Be11, 1,3,-92,-94,-96,-91,-91,-90,-92,-97,-93,-96,-92,-96,-91,-95,-91,-89,-92,-92,-92,-87,-91,-92,-90,-92,-92,-92,-89,-87,-83,-91,-94,-97,-97,-92,-95,-92,-90,-93,-93,-89,-91,-90,-91,-89,-86,-87,-88,-89,-93,-95,-91,-88,-92,-92,-88,-88,-87,-89,-92,-93,-92,-94,-94,-88,-92,-90,-95,-96,-92,-90,-90,-94,-94,-94,-101,-94,-97,-92,-91,-92,-94,-93,-93,-95,-94,-98,-96,-99,-99,-94,-97,-97,-92,-94,-98,-99,-81,-79,-85,-92,-84,-86,-81,-85,-85,-84,-90,-90,-86,-90,-93,-95,-88,-92,-87,-92,-92,-90,-88,-83
Be07Be08Be09Be10Be11, 1,3,-91,-94,-89,-92,-93,-93,-93,-96,-96,-95,-92,-91,-94,-93,-99,-93,-92,-95,-96,-100,-92,-91,-98,-90,-92,-91,-90,-95,-88,-87,-93,-86,-91,-94,-90,-92,-91,-90,-91,-89,-89,-95,-94,-97,-87,-91,-95,-97,-93,-92,-92,-93,-92,-95,-92,-97,-99,-91,-93,-88,-87,-96,-92,-100,-97,-95,-94,-94,-92,-100,-100,-96,-94,-94,-95,-96,-90,-88,-88,-88,-97,-96,-96,-98,-95,-96,-91,-93,-97,-94,-95,-100,-87,-85,-91,-92,-96,-90,-86,-89,-94,-92,-87,-83,-88,-88,-92,-88,-90,-91,-90,-95,-95,-92,-91
