Beacon
Posx, Posy, RSSI
1,3,-89,-83,-84,-88,-90,-95,-87,-90,-92,-87,-86,-86,-90,-93,-92,-99,-98,-92,-97,-89,-88,-92,-96,-93,-89,-95,-93,-85,-85,-86,-84,-90,-97,-82,-92,-95,-92,-94,-89,-87,-92,-95,-93,-94,-95,-86,-86,-92,-87,-90,-89,-94,-98,-92,-98,-95,-95,-95,-94,-89,-95,-91,-87,-98,-93,-101,-94,-99,-92,-98,-96,-98,-94,-97,-96,-93,-90,-92,-91,-91,-100
1,3,-92,-91,-87,-96,-90,-95,-94,-92,-91,-98,-89,-92,-89,-93,-97,-97,-102,-85,-88,-94,-98,-88,-90,-86,-85,-98,-93,-97,-95,-96,-99,-93,-92,-88,-87,-96,-101,-99,-88,-87,-84,-92,-97,-97,-101,-96,-92,-95,-98,-94,-93,-96,-96,-94,-95,-90,-96,-95,-92,-94,-88,-89,-92
1,3,-95,-93,-92,-88,-86,-87,-87,-88,-91,-86,-89,-99,-95,-95,-94,-91,-97,-100,-93,-90,-93,-94,-97,-93,-93,-96,-92,-87,-96,-94,-91,-88,-84,-82,-83,-85,-84,-83,-83,-102,-100,-103,-96,-94,-93,-94,-93,-98,-97,-94,-92,-86,-98,-90,-92,-92,-95,-90,-98,-98,-98,-96,-98,-94,-95,-103,-96,-98,-95,-95,-102,-99,-102,-93,-94,-99,-92,-92,-99,-96,-93,-89,-95,-92,-97,-93,-91,-98,-99,-92,-92,-90,-96
